fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type_encoded
4.157577489044619,-0.32380263990470737,2.9025584955728707,-0.5397678312922303,1.0506779882703563,-0.8108767891194301,-1.38849341902854,1.6670945168505842,-0.2404996423741213,1.747163732526214,-0.044025438368884756,-1.971146028752478
-0.5999370721645768,0.30361921529164343,-0.06653606392907166,-0.310903772351016,-0.17263713773656056,-0.446080627863019,0.45155088701418583,-1.1827992802069849,-0.5428000612030912,-1.1916701600452784,0.8490726049090793,0.507319085148091
-0.3733887597260438,-0.9029612754705696,-0.7570231707899885,0.10105153374316983,0.002122165978713257,0.1011136140215976,-0.1724641385133473,0.13038707726070967,0.3641011952838132,-0.5765653918326406,-1.0859731555265104,0.507319085148091
0.9859011149051548,0.4001456545526205,-0.06653606392907166,-0.5397678312922303,0.8259874549221469,-0.3731213956117368,-1.0364849430899317,1.2945593799803188,0.7873217816443706,2.703993371968095,-0.7138489708273584,-1.971146028752478
-0.5244209680183993,-0.03422332212177624,-0.20463348530125514,-0.7686318902334446,-0.7967775081482529,-0.2636825472348135,-0.47647145864214546,-1.3597534702203515,1.0291621167075455,0.6536441445926352,1.146771952668401,0.507319085148091
0.07970786515102281,-0.951224495101058,0.5549023322457537,0.12393793963729118,-0.3973276710847698,0.1011136140215976,0.7395578218730473,-0.1645365727615564,-1.1474008988610285,0.7219891188384839,0.4769484202099274,0.507319085148091
-0.14684044728751083,0.4001456545526205,-0.5498770387317135,-0.5168814253981089,-0.32243082663536665,-0.2636825472348135,-0.44447068810227197,-1.6795127960339937,-1.812461820284758,-0.9182902630618838,1.891020322066705,0.507319085148091
2.345190989536354,0.351882434922132,0.6929997536179368,-0.7915182961275661,2.2989587290937403,0.1011136140215976,-1.0684857136298052,1.3318128936673488,0.847781865410163,2.3622685007388515,-0.7138489708273584,-1.971146028752478
0.07970786515102281,-1.0236193245467908,0.14061006812920357,-0.6084270489745947,-0.19760275255302828,1.5420584509844213,1.5875782411796948,-0.19558116750077678,-0.3614198099057087,0.6536441445926352,-0.7138489708273584,0.507319085148091
-0.6754531763107542,-0.2755394202742188,0.5549023322457537,0.28414278089614126,-0.32243082663536665,0.5388690075292909,0.8675609040325413,0.3942661325438243,-0.5428000612030912,-0.3715304690950944,-1.1603979924663406,0.507319085148091
0.07970786515102281,-0.6133819576876385,0.2787074895013867,-0.6770862666569589,-0.5471213599835759,-0.15424369885789013,0.38754934593443885,-1.0803521175676438,0.24318102775222575,-0.23484052060339738,1.2211967896082312,0.507319085148091
0.004191761004844703,-0.22727620064373022,-0.618925749417805,-0.6084270489745947,0.32667515859279334,0.1375932301472387,-0.7164772376911966,0.5743247820311301,1.150082284239133,0.7219891188384839,-0.5649992969476982,-1.971146028752478
0.004191761004844703,0.8827778508575059,-1.9998999631396386,-0.7686318902334446,0.4764688474915993,-0.5190398601143013,-1.1644880252494256,0.4873999167614165,0.7873217816443706,-0.23484052060339738,-1.3836725032858321,-1.971146028752478
0.07970786515102281,-0.6133819576876385,0.2787074895013867,-0.6770862666569589,-0.5471213599835759,-0.15424369885789013,0.38754934593443885,-1.0803521175676438,0.24318102775222575,-0.23484052060339738,1.2211967896082312,0.507319085148091
-0.07132434314133274,-0.4203290791656842,0.41680491087357013,-0.6770862666569589,-0.022843448837754455,-0.3001621633604546,0.6595558955233636,-0.8785622517629356,-0.6637202287346786,0.03853937637999749,0.1792490724506056,0.507319085148091
0.6838366983204436,-0.9029612754705696,1.1763407284205785,-0.8830639197040517,-0.49719013035064047,-0.11776408273224903,-0.5404729997218924,-0.5370717096318561,-1.4497013176899958,1.132058964313576,-0.34172478612820656,0.507319085148091
-0.9775175928954652,0.25535599566115486,-0.8951205921621718,-0.6770862666569589,0.5513656919410024,-0.3366417794860957,-1.0844860988997418,0.3694304567524825,0.908241949175958,1.8155087067720626,-0.6394241338875284,-1.971146028752478
0.07970786515102281,-0.9994877147315465,-0.34273090667343825,2.4125785290494344,-0.0727746784706897,-0.22720293110917236,0.32354780485469187,1.3566485694586907,-2.054302155347933,-0.5765653918326406,-1.606947014105324,0.507319085148091
-0.8264853846031097,-0.8064348362095924,-0.41177961735953,1.085166987190391,-0.5720869748000436,0.28351169464980314,-0.2044649090532208,-1.0027406307196791,-0.9660206475636459,0.31191927336339237,1.5188961373675531,0.507319085148091
0.23074007344337769,0.544935313444086,0.34775620018747844,-0.8601775138099303,-0.4722245155341728,-0.9567952536219945,-0.9244822462003743,-0.45635576330995214,-1.1474008988610285,0.17522932487169493,-0.34172478612820656,0.507319085148091
-0.5244209680183993,-0.03422332212177624,-0.20463348530125514,-0.7686318902334446,-0.7967775081482529,-0.2636825472348135,-0.47647145864214546,-1.3597534702203515,1.0291621167075455,0.6536441445926352,1.146771952668401,0.507319085148091
1.3634816356360433,-0.46859229879617276,0.900145885676212,1.2911446402374842,-0.447258900717705,-0.11776408273224903,0.14754356688538764,0.9220242431100536,-0.2404996423741213,-0.3715304690950944,-0.34172478612820656,0.507319085148091
0.6083205941742662,-0.03422332212177624,1.8668278352814953,1.9777368170611271,-0.04780906365422217,1.0495836332882664,0.3075474195847551,1.4994537052589665,-1.6915416527531706,-0.849945288816035,-1.606947014105324,0.507319085148091
-0.14684044728751083,-0.5168555184266613,1.1763407284205785,-0.631313454868716,-0.5221557451671082,-0.008325234355325714,-0.028460671083916575,-1.1579636044156432,0.7873217816443706,-0.6449103660784893,1.5188961373675531,0.507319085148091
-0.9775175928954652,-0.758171616579104,0.14061006812920357,-0.6770862666569589,-0.27249959700243126,1.1590224816651897,0.1315431816154509,-1.0896654959894272,1.2105423680049252,-0.6449103660784893,0.4025235832700973,0.507319085148091
-0.14684044728751083,-1.0960141539925234,0.5549023322457537,-0.8601775138099303,-0.04780906365422217,0.8671855526600609,0.3395481901246286,-0.2576703569791486,0.3641011952838132,3.045718243197338,-0.7882738077671886,0.507319085148091
0.004191761004844703,-0.854698055840081,-0.34273090667343825,2.0463960347434913,0.10198462524458411,0.5023893914036498,0.6435555102534267,1.254201406819384,-1.812461820284758,-0.713255340324338,-1.5325221771654924,0.507319085148091
1.5145138439283994,-0.8064348362095924,0.07156135744311183,-0.7457454843393232,-0.0727746784706897,-0.11776408273224903,1.011564371461972,0.42531072728301017,-0.4823399774372962,-0.5765653918326406,-1.3836725032858321,0.507319085148091
1.3634816356360433,-0.46859229879617276,0.900145885676212,1.2911446402374842,-0.447258900717705,-0.11776408273224903,0.14754356688538764,0.9220242431100536,-0.2404996423741213,-0.3715304690950944,-0.34172478612820656,0.507319085148091
0.004191761004844703,-0.758171616579104,-0.20463348530125514,-0.7686318902334446,-0.4722245155341728,-0.08128446660660793,0.05154125526576716,-0.7233392780669715,0.3641011952838132,-0.09815057211169995,0.10482423551077548,0.507319085148091
0.15522396929720025,-0.22727620064373022,-0.5498770387317135,-0.08203971340980179,0.002122165978713257,-0.8473564052450712,0.3075474195847551,0.5494891062397883,-0.6032601449688836,-0.09815057211169995,-1.309247666346002,0.507319085148091
-0.14684044728751083,-0.5168555184266613,1.1763407284205785,-0.631313454868716,-0.5221557451671082,-0.008325234355325714,-0.028460671083916575,-1.1579636044156432,0.7873217816443706,-0.6449103660784893,1.5188961373675531,0.507319085148091
1.5145138439283994,1.6791209747605662,-0.5498770387317135,-0.6541998607628374,0.4265376178586642,-0.9567952536219945,-1.516496501188034,0.7978458641533099,-0.724180312500471,0.5169541961009377,-0.7138489708273584,-1.971146028752478
-0.5244209680183993,-0.03422332212177624,-0.20463348530125514,-0.7686318902334446,-0.7967775081482529,-0.2636825472348135,-0.47647145864214546,-1.3597534702203515,1.0291621167075455,0.6536441445926352,1.146771952668401,0.507319085148091
0.23074007344337769,-0.8064348362095924,-0.1355847746151634,2.1150552524258557,0.07701901042811639,0.7942263204087786,1.5635776632747898,1.5429161378938405,-0.6032601449688836,-0.3715304690950944,-1.4580973402256623,0.507319085148091
-1.4306142177725312,2.2582796103264284,-1.6546564097091803,-0.8601775138099303,-0.17263713773656056,-0.6649583246168657,-0.3484683764826515,-0.5060271148926703,1.9965234569602421,2.293923526493003,1.593320974307383,-1.971146028752478
0.15522396929720025,-0.32380263990470737,-0.7570231707899885,0.36424520152556616,-0.6719494340659143,0.0646339978959565,0.45155088701418583,-0.4936092769969821,-1.9333819878163454,-1.12332518579943,0.1792490724506056,0.507319085148091
-0.3733887597260438,-0.4203290791656842,0.14061006812920357,0.5816660575197198,-0.447258900717705,0.1011136140215976,0.9955639861920352,0.8971885673187118,0.5454814465811957,-0.5765653918326406,-1.309247666346002,0.507319085148091
-0.9020014887492879,-0.8064348362095924,0.14061006812920357,1.0393941754021485,-0.29746521181889896,0.24703207852416204,1.379573232670517,0.30113234832626656,-0.6032601449688836,-0.5082204175867918,-0.5649992969476982,0.507319085148091
0.9859011149051548,0.4966720938135974,-0.1355847746151634,-0.4482222077157446,0.5763313067574701,-0.04480485048096682,0.32354780485469187,1.1082918115452034,0.3641011952838132,0.10688435062584621,-1.0859731555265104,-1.971146028752478
-0.07132434314133274,1.2206203882709252,-2.137997384511822,-0.6084270489745947,0.30170954377632564,-0.8473564052450712,-1.1004864841696786,-0.2204168432921186,0.48502136281540065,-0.029805597865851227,0.7002229310294191,-1.971146028752478
1.3634816356360433,-0.46859229879617276,0.900145885676212,1.2911446402374842,-0.447258900717705,-0.11776408273224903,0.14754356688538764,0.9220242431100536,-0.2404996423741213,-0.3715304690950944,-0.34172478612820656,0.507319085148091
-0.9020014887492879,-0.5168555184266613,-0.48082832804562176,-0.47110861360986606,-0.14767152292009283,9.403415726060079,5.203665312185399,-0.2762971138226463,1.2105423680049252,0.8586790673301813,-0.2672999491883764,0.507319085148091
-0.7509692804569323,0.06230311713920088,-1.0332180135343552,0.8791893341432986,0.676193766023341,0.6847874720318553,1.5555774706398213,1.241783568923696,1.3919226193023078,0.9953690158218788,-1.0859731555265104,0.507319085148091
-0.2978726555798657,-0.4203290791656842,-0.1355847746151634,0.7647573046726914,-0.6719494340659143,0.21055246239852093,-0.028460671083916575,-0.8195775217584685,-1.510161401455788,-0.9182902630618838,1.0723471157285709,0.507319085148091
-0.2978726555798657,-0.32380263990470737,0.900145885676212,-0.8144047020216876,-0.34739644145183435,0.17407284627287983,0.11554279634551415,-1.0679342796719902,-1.026480731329441,-0.3031854948492461,0.1792490724506056,0.507319085148091
-0.2978726555798657,-0.22727620064373022,-1.1713154349065387,0.7189844928844483,-0.17263713773656056,0.7212670881574964,1.0435651420018455,0.5494891062397883,-0.6637202287346786,-0.43987544334094314,-1.4580973402256623,0.507319085148091
0.004191761004844703,-0.854698055840081,1.1763407284205785,2.424021731996495,0.12695024006105182,0.6847874720318553,0.3075474195847551,1.7912728958073623,1.0896222004733378,-1.0549802115535811,-1.309247666346002,0.507319085148091
-1.0530336970416427,-0.4203290791656842,0.4858536215596619,-0.8144047020216876,-0.5471213599835759,0.575348623654932,0.5155524280939328,-1.7602287423558978,-0.9660206475636459,0.8586790673301813,1.5188961373675531,0.507319085148091
-0.5244209680183993,0.6414617527050631,-2.2070460951979136,-0.7228590784452018,0.2268126993269225,-0.3731213956117368,-1.38849341902854,-0.1583276538137468,1.2105423680049252,0.24357429911754364,1.0723471157285709,-1.971146028752478
-0.2978726555798657,-0.6133819576876385,0.34775620018747844,0.2612563750020197,-0.6469838192494467,0.24703207852416204,-0.04446105635385332,-0.9841138738761814,-0.30095972613991634,-1.1916701600452784,1.146771952668401,0.507319085148091
-0.6754531763107542,-0.4203290791656842,-0.6879744601038967,1.7946455699081558,-0.34739644145183435,0.7212670881574964,0.563553583903743,0.40978842991341724,-0.05911939107674149,-0.5765653918326406,-0.1184502753087162,0.507319085148091
-0.9020014887492879,-0.758171616579104,-0.1355847746151634,0.3070291867902626,-0.34739644145183435,0.575348623654932,0.3395481901246286,-1.0399941444067091,0.18272094398643338,-1.3967050827828245,1.3700464634878915,0.507319085148091
0.004191761004844703,-0.854698055840081,-0.34273090667343825,2.0463960347434913,0.10198462524458411,0.5023893914036498,0.6435555102534267,1.254201406819384,-1.812461820284758,-0.713255340324338,-1.5325221771654924,0.507319085148091
-0.6754531763107542,0.351882434922132,0.8310971749901203,2.1608280642140985,-0.12270590810362514,-0.08128446660660793,1.8115836349588093,1.7136614089593973,0.12226086022063833,0.17522932487169493,-1.5325221771654924,0.507319085148091
-1.8081947385034198,-0.6375135675028827,-0.34273090667343825,1.5543383080198807,-0.5720869748000436,0.1011136140215976,0.05154125526576716,0.42531072728301017,-1.026480731329441,-0.09815057211169995,-1.0859731555265104,0.507319085148091
0.5328044900280887,-0.6133819576876385,-0.41177961735953,-0.7457454843393232,-0.49719013035064047,0.17407284627287983,0.3395481901246286,-0.27008819487480223,1.2105423680049252,-0.029805597865851227,-0.34172478612820656,0.507319085148091
0.23074007344337769,0.544935313444086,0.34775620018747844,-0.8601775138099303,-0.4722245155341728,-0.9567952536219945,-0.9244822462003743,-0.45635576330995214,-1.1474008988610285,0.17522932487169493,-0.34172478612820656,0.507319085148091
1.3634816356360433,-0.46859229879617276,0.900145885676212,1.2911446402374842,-0.447258900717705,-0.11776408273224903,0.14754356688538764,0.9220242431100536,-0.2404996423741213,-0.3715304690950944,-0.34172478612820656,0.507319085148091
0.45728838588191134,-0.9994877147315465,-0.1355847746151634,-0.03626690162155888,-0.3973276710847698,0.21055246239852093,0.8995616745724148,0.8288904588924958,1.3919226193023078,-0.5082204175867918,-1.3836725032858321,0.507319085148091
-1.2795820094801764,0.5931985330745745,-1.309412856278722,-0.10492611930392313,-0.34739644145183435,-0.5190398601143013,0.019540484725893665,-1.033785225458865,1.0896222004733378,2.6356483977222465,2.1142948328861952,0.507319085148091
0.07970786515102281,-0.17901298101324167,-0.41177961735953,2.4354649349435555,-0.09774029328715741,1.3049409461677541,1.5235767000999478,1.5646473542112775,-1.0869408150952333,1.132058964313576,-1.0115483185866803,0.507319085148091
-0.7509692804569323,-0.951224495101058,0.002512646757020085,-0.9059503255981732,-0.32243082663536665,0.28351169464980314,0.05154125526576716,-1.6050057686599684,0.4245612790496083,-0.7816003145701863,1.6677458112472132,0.507319085148091
-0.7509692804569323,-0.4203290791656842,-0.1355847746151634,0.37568840447262686,3.871792462531205,1.0495836332882664,0.62755512498349,0.2328342399000507,-0.8451004800320585,-0.7816003145701863,-1.0859731555265104,0.507319085148091
-0.14684044728751083,-0.5168555184266613,1.1763407284205785,-0.631313454868716,-0.5221557451671082,-0.008325234355325714,-0.028460671083916575,-1.1579636044156432,0.7873217816443706,-0.6449103660784893,1.5188961373675531,0.507319085148091
-0.3733887597260438,1.2688836079014139,-1.9308512524535473,-0.837291107915809,0.12695024006105182,-0.22720293110917236,0.2915470343148184,-0.4097888712011733,-0.4218798936715038,-0.849945288816035,-0.4905744600078681,0.507319085148091
0.004191761004844703,-0.03422332212177624,1.5215842818510372,1.909077599378763,0.02708778079518097,1.1590224816651897,1.251570150511023,1.4311555968327505,-1.0869408150952333,-0.16649554635754865,-1.681371851045154,0.507319085148091
0.9103850107589773,-0.9029612754705696,-0.1355847746151634,-0.8830639197040517,-0.622018204432979,0.1011136140215976,-0.316467605942778,-0.406684411727234,-2.4775227417084875,-1.0549802115535811,-0.6394241338875284,0.507319085148091
0.6083205941742662,-0.4203290791656842,0.9691945963623038,2.3896921231553128,0.15191585487751935,0.028154381770315394,0.9955639861920352,1.9775404642424776,0.18272094398643338,0.44860922185508906,-1.3836725032858321,0.507319085148091
-0.22235655143368827,-0.6133819576876385,0.2787074895013867,-0.4939950195039875,-0.4722245155341728,-0.3366417794860957,-0.04446105635385332,-1.2510973886332009,-0.30095972613991634,-0.9182902630618838,1.2956216265480613,0.507319085148091
2.345190989536354,0.351882434922132,0.6929997536179368,-0.7915182961275661,2.2989587290937403,0.1011136140215976,-1.0684857136298052,1.3318128936673488,0.847781865410163,2.3622685007388515,-0.7138489708273584,-1.971146028752478
-0.14684044728751083,-0.1307497613827531,-0.06653606392907166,0.055278721954926925,-0.5221557451671082,0.17407284627287983,0.4035497312043756,-0.7357571159626597,0.6664016141127831,-0.3031854948492461,1.0723471157285709,0.507319085148091
-0.3733887597260438,-0.6616451773181269,0.6929997536179368,0.5587796516255985,-0.22256836736949598,0.903665168785702,1.187568609431276,0.5494891062397883,-0.11957947484253387,-0.23484052060339738,-1.1603979924663406,0.507319085148091
-0.2978726555798657,-0.03422332212177624,0.14061006812920357,-0.1735853369862874,-0.871674352597656,0.9401447849113431,0.0675416405357039,-1.3131865781115726,0.24318102775222575,-1.0549802115535811,1.3700464634878915,0.507319085148091
-0.8264853846031097,-0.6616451773181269,0.20965877881529493,-0.9746095432805375,-0.04780906365422217,-0.2636825472348135,-0.060461441623790066,-0.7543838728061575,0.7873217816443706,-0.5765653918326406,0.10482423551077548,0.507319085148091
0.30625617758955576,-0.0824865417522648,1.1763407284205785,0.8448597253021164,-0.49719013035064047,0.3929505430267265,1.139567453621466,-0.2887149517183345,-0.6032601449688836,-0.9182902630618838,1.146771952668401,0.507319085148091
-0.9020014887492879,-0.22727620064373022,-0.5498770387317135,-0.7915182961275661,-0.4222932859012375,0.24703207852416204,0.14754356688538764,-1.3131865781115726,0.3036411115180208,-0.6449103660784893,1.146771952668401,0.507319085148091
-0.9020014887492879,-0.2755394202742188,1.7977791245954036,0.009505910166684022,-0.34739644145183435,0.17407284627287983,-0.01246028581397983,-0.9716960359804933,0.3641011952838132,0.5852991703467865,1.0723471157285709,0.507319085148091
2.1941587812439978,0.351882434922132,3.8692404451781544,0.28414278089614126,-0.09774029328715741,-0.4096010117373779,0.14754356688538764,0.8599350536316818,-1.510161401455788,-0.029805597865851227,-0.7138489708273584,0.507319085148091
-0.3733887597260438,-0.758171616579104,-0.41177961735953,1.5428951050728197,-0.3723620562683021,1.0860632494139075,0.5955543544436165,0.3725349162263873,-1.3287811501584081,0.31191927336339237,-0.2672999491883764,0.507319085148091
0.7593528024666224,3.151149173490466,-2.06894867382573,-0.3566765841392589,0.7760562252892118,-0.9203156374963534,-1.6604999686174646,1.5180804621024986,1.4523827030681,-0.16649554635754865,0.10482423551077548,-1.971146028752478
0.23074007344337769,-0.22727620064373022,-0.48082832804562176,1.0393941754021485,-0.5720869748000436,-0.5919990923655835,0.3395481901246286,-0.11176076170493347,-0.8451004800320585,-0.5082204175867918,0.9234974418489095,0.507319085148091
-0.6754531763107542,-0.1307497613827531,-0.82607188147608,2.2752600936847056,0.17688146969398708,0.21055246239852093,0.755558207142984,1.3256039747195048,-0.6637202287346786,-0.43987544334094314,-1.3836725032858321,0.507319085148091
1.892094364659288,2.7167801968160696,0.900145885676212,0.8334165223550555,-0.022843448837754455,0.1011136140215976,1.1555678388914026,1.6670945168505842,-0.724180312500471,0.5169541961009377,-0.4905744600078681,0.507319085148091
0.30625617758955576,1.6791209747605662,-2.137997384511822,-0.6541998607628374,0.27674392895985794,-0.008325234355325714,-1.1484876399794888,-0.0993429238092798,1.0291621167075455,0.3802642476092403,0.7002229310294191,-1.971146028752478
0.45728838588191134,-0.32380263990470737,2.488266231456321,0.7647573046726914,-0.0727746784706897,0.22879227046134148,2.6116028984556463,-0.27008819487480223,-1.3892412339242033,-0.029805597865851227,1.0723471157285709,-1.971146028752478
-1.2795820094801764,-0.2755394202742188,0.34775620018747844,-0.8144047020216876,0.5264000771245347,-0.7014379407425068,-0.30046722067284126,0.42531072728301017,0.48502136281540065,0.44860922185508906,-1.2348228294061718,-1.971146028752478
1.3634816356360433,-0.46859229879617276,0.900145885676212,1.2911446402374842,-0.447258900717705,-0.11776408273224903,0.14754356688538764,0.9220242431100536,-0.2404996423741213,-0.3715304690950944,-0.34172478612820656,0.507319085148091
-1.5816464260648868,-0.32380263990470737,0.14061006812920357,-0.7915182961275661,-0.3723620562683021,-0.4825602439886601,-0.30046722067284126,-1.4311560381205066,1.9360633731944499,-0.23484052060339738,1.593320974307383,0.507319085148091
0.07970786515102281,-0.6133819576876385,0.2787074895013867,-0.6770862666569589,-0.5471213599835759,-0.15424369885789013,0.38754934593443885,-1.0803521175676438,0.24318102775222575,-0.23484052060339738,1.2211967896082312,0.507319085148091
-0.5999370721645768,-0.25140781045897453,-0.82607188147608,0.37568840447262686,-0.29746521181889896,-0.8108767891194301,0.17954433742526113,0.2825055914827688,-1.812461820284758,-0.029805597865851227,-1.5325221771654924,0.507319085148091
0.5328044900280887,-0.6616451773181269,0.34775620018747844,1.0622805812962697,0.02708778079518097,-0.3001621633604546,0.7075570513331738,1.216947893132354,0.48502136281540065,-0.3031854948492461,-0.7882738077671886,0.507319085148091
0.5328044900280887,-0.8064348362095924,0.5549023322457537,0.055278721954926925,0.052053395611648685,0.35647092690108534,0.8355601334926678,0.3942661325438243,-0.3614198099057087,-0.7816003145701863,-0.1928751122485463,0.507319085148091
-0.4489048638722212,0.8345146312270173,-0.34273090667343825,0.490120433943234,-0.09774029328715741,-0.8473564052450712,1.011564371461972,0.30734126727411065,-0.4823399774372962,-0.9182902630618838,-1.0859731555265104,0.507319085148091
-0.4489048638722212,1.8963054630977647,-2.06894867382573,-0.7228590784452018,0.6262625363904055,-0.9203156374963534,-1.644499583347528,0.61157829571816,1.8756032894286547,0.7903340930843327,-0.676636552357444,-1.971146028752478
-0.5999370721645768,-0.0824865417522648,-0.2736821959873465,1.70309994633167,-0.04780906365422217,1.9980536525549353,1.5715778559097582,0.6736674851965319,-0.4823399774372962,-0.029805597865851227,-0.7138489708273584,0.507319085148091
0.15522396929720025,-0.22727620064373022,-0.5498770387317135,-0.08203971340980179,0.002122165978713257,-0.8473564052450712,0.3075474195847551,0.5494891062397883,-0.6032601449688836,-0.09815057211169995,-1.309247666346002,0.507319085148091
0.6838366983204436,1.751515804206299,-0.7570231707899885,-0.7457454843393232,0.5264000771245347,-0.9567952536219945,-1.6284991980775911,0.8599350536316818,-0.2404996423741213,0.03853937637999749,-1.0115483185866803,-1.971146028752478
-0.4489048638722212,-0.4203290791656842,-0.06653606392907166,0.5587796516255985,-0.29746521181889896,-0.8838360213707123,-0.5404729997218924,-0.4625646822577962,-1.2078609826268207,-0.3031854948492461,0.4025235832700973,0.507319085148091
2.043126572951643,-0.22727620064373022,1.8668278352814953,-0.631313454868716,0.6012969215739379,-1.0297544858732768,-1.5964984275377176,1.6670945168505842,-0.2404996423741213,1.8155087067720626,-0.9371234816468501,-1.971146028752478
0.07970786515102281,-0.6133819576876385,0.2787074895013867,-0.6770862666569589,-0.5471213599835759,-0.15424369885789013,0.38754934593443885,-1.0803521175676438,0.24318102775222575,-0.23484052060339738,1.2211967896082312,0.507319085148091
-0.14684044728751083,0.5931985330745745,-0.6879744601038967,-0.6770862666569589,-0.14767152292009283,4.205070428156223,3.0836142639187805,-0.5060271148926703,0.0013406926890535738,-0.9866352373077325,0.10482423551077548,0.507319085148091
-0.14684044728751083,2.2824112201416726,-2.06894867382573,-0.12781252519804448,1.075643603086824,-0.9567952536219945,-1.6284991980775911,0.9220242431100536,1.0291621167075455,0.3802642476092403,0.10482423551077548,-1.971146028752478
1.3634816356360433,-0.46859229879617276,0.900145885676212,1.2911446402374842,-0.447258900717705,-0.11776408273224903,0.14754356688538764,0.9220242431100536,-0.2404996423741213,-0.3715304690950944,-0.34172478612820656,0.507319085148091
-0.5999370721645768,-0.7099083969486154,0.900145885676212,0.6960980869903269,0.002122165978713257,0.7577467042831375,1.2995713063208334,0.5805337009789742,-0.05911939107674149,-0.23484052060339738,-1.309247666346002,0.507319085148091
-1.1285498011878208,-1.047750934362035,-0.2736821959873465,-0.9517231373864161,-0.3973276710847698,0.4294301591523676,0.19554472269519788,-0.636414412797258,0.0013406926890535738,-0.029805597865851227,-1.1603979924663406,0.507319085148091
-0.8264853846031097,-0.6133819576876385,-0.20463348530125514,1.909077599378763,-0.34739644145183435,0.6483078559062142,0.2435458785050081,0.3632215378046384,0.5454814465811957,-0.3715304690950944,0.10482423551077548,0.507319085148091
0.07970786515102281,-0.6133819576876385,0.2787074895013867,-0.6770862666569589,-0.5471213599835759,-0.15424369885789013,0.38754934593443885,-1.0803521175676438,0.24318102775222575,-0.23484052060339738,1.2211967896082312,0.507319085148091
-0.8264853846031097,0.11056633676968944,-0.5498770387317135,-0.03626690162155888,-0.3973276710847698,0.5023893914036498,0.3715489606645021,-0.7109214401713179,-0.05911939107674149,-0.5765653918326406,0.2536739093904357,0.507319085148091
0.004191761004844703,-0.8064348362095924,-0.41177961735953,-0.7686318902334446,-0.32243082663536665,0.17407284627287983,0.1315431816154509,-0.5122360338404799,0.605941530346988,-0.5082204175867918,-0.044025438368884756,0.507319085148091
-0.07132434314133274,-0.5651187380571498,0.34775620018747844,-0.5626542371863518,0.2517783141433902,-0.7379175568681479,-1.1804884105193623,0.1117603204172119,1.694223038131275,1.95219865526376,1.146771952668401,-1.971146028752478
-0.14684044728751083,-0.9029612754705696,0.002512646757020085,1.6573271345434268,-0.12270590810362514,0.17407284627287983,0.16354395215532438,0.8288904588924958,-1.9333819878163454,0.17522932487169493,-1.0859731555265104,0.507319085148091
0.7593528024666224,1.2447519980861697,-0.82607188147608,-0.7915182961275661,0.676193766023341,-0.15424369885789013,0.0675416405357039,0.9841134325884253,-0.4823399774372962,4.1392378311309175,-1.309247666346002,-1.971146028752478
